ts,setup,bounded_probe,probe_depth,reclaim,shape,no_lower_acceptance,aggression_failure,buyer_response,participation,spread_ok,delta_pct_rank,l1_bid_support,qualified,day,no_higher_acceptance,seller_response,l1_ask_support
1710455100000,VAL_REJECTION_LONG,False,1005.5,False,False,False,False,True,True,True,0.65,False,False,2024-03-14,,,
1710455100000,VAH_REJECTION_SHORT,False,0.0,False,True,,False,,True,True,0.65,,False,2024-03-14,True,False,False
1710455400000,VAL_REJECTION_LONG,False,1172.6000000000058,False,False,False,True,True,True,True,0.06666666666666667,False,False,2024-03-14,,,
1710455400000,VAH_REJECTION_SHORT,False,0.0,False,False,,False,,True,True,0.06666666666666667,,False,2024-03-14,True,True,False
1710455700000,VAL_REJECTION_LONG,False,1083.5,False,True,False,False,False,False,True,0.5,False,False,2024-03-14,,,
1710455700000,VAH_REJECTION_SHORT,False,0.0,False,False,,False,,False,True,0.5,,False,2024-03-14,True,True,False
1710456000000,VAL_REJECTION_LONG,False,1053.800000000003,False,False,False,False,False,False,True,0.3333333333333333,False,False,2024-03-14,,,
1710456000000,VAH_REJECTION_SHORT,False,0.0,False,True,,False,,False,True,0.3333333333333333,,False,2024-03-14,True,True,False
1710456300000,VAL_REJECTION_LONG,False,1077.5,False,False,False,False,False,False,True,0.4666666666666667,False,False,2024-03-14,,,
1710456300000,VAH_REJECTION_SHORT,False,0.0,False,False,,False,,False,True,0.4666666666666667,,False,2024-03-14,True,True,False
1710456600000,VAL_REJECTION_LONG,False,932.0,False,False,False,False,False,False,True,0.13333333333333333,False,False,2024-03-14,,,
1710456600000,VAH_REJECTION_SHORT,False,0.0,False,True,,False,,False,True,0.13333333333333333,,False,2024-03-14,True,True,False
1710456900000,VAL_REJECTION_LONG,False,993.9000000000087,False,True,False,False,False,False,True,0.4666666666666667,False,False,2024-03-14,,,
1710456900000,VAH_REJECTION_SHORT,False,0.0,False,False,,False,,False,True,0.4666666666666667,,False,2024-03-14,True,True,False
1710457200000,VAL_REJECTION_LONG,False,1060.0,False,False,False,False,False,False,True,0.08333333333333333,False,False,2024-03-14,,,
1710457200000,VAH_REJECTION_SHORT,False,0.0,False,False,,False,,False,True,0.08333333333333333,,False,2024-03-14,True,True,False
1710457500000,VAL_REJECTION_LONG,False,1014.8000000000029,False,True,False,False,True,False,True,0.7333333333333333,False,False,2024-03-14,,,
1710457500000,VAH_REJECTION_SHORT,False,0.0,False,False,,False,,False,True,0.7333333333333333,,False,2024-03-14,True,True,False
1710457800000,VAL_REJECTION_LONG,False,1027.0,False,True,False,False,True,True,True,0.8,False,False,2024-03-14,,,
1710457800000,VAH_REJECTION_SHORT,False,0.0,False,False,,True,,True,True,0.8,,False,2024-03-14,True,False,False
1710458100000,VAL_REJECTION_LONG,False,910.3000000000029,False,False,False,False,True,True,True,0.11666666666666667,False,False,2024-03-14,,,
1710458100000,VAH_REJECTION_SHORT,False,0.0,False,False,,True,,True,True,0.11666666666666667,,False,2024-03-14,True,True,False
1710458400000,VAL_REJECTION_LONG,False,963.1999999999971,False,True,False,False,False,False,True,0.4666666666666667,False,False,2024-03-14,,,
1710458400000,VAH_REJECTION_SHORT,False,0.0,False,False,,True,,False,True,0.4666666666666667,,False,2024-03-14,True,True,False
1710458700000,VAL_REJECTION_LONG,False,962.3000000000029,False,False,False,False,False,False,True,0.26666666666666666,False,False,2024-03-14,,,
1710458700000,VAH_REJECTION_SHORT,False,0.0,False,True,,True,,False,True,0.26666666666666666,,False,2024-03-14,True,True,False
1710459000000,VAL_REJECTION_LONG,False,955.8000000000029,False,True,False,False,False,False,True,0.4666666666666667,False,False,2024-03-14,,,
1710459000000,VAH_REJECTION_SHORT,False,0.0,False,False,,True,,False,True,0.4666666666666667,,False,2024-03-14,True,True,False
1710459300000,VAL_REJECTION_LONG,False,842.9000000000087,False,False,False,False,True,False,True,0.7,False,False,2024-03-14,,,
1710459300000,VAH_REJECTION_SHORT,False,0.0,False,False,,True,,False,True,0.7,,False,2024-03-14,True,True,False
1710459600000,VAL_REJECTION_LONG,False,849.1999999999971,False,False,False,False,False,False,True,0.45,False,False,2024-03-14,,,
1710459600000,VAH_REJECTION_SHORT,False,0.0,False,False,,False,,False,True,0.45,,False,2024-03-14,True,True,False
1710459900000,VAL_REJECTION_LONG,False,1021.3000000000029,False,False,False,False,True,True,True,0.6666666666666666,False,False,2024-03-14,,,
1710459900000,VAH_REJECTION_SHORT,False,0.0,False,False,,False,,True,True,0.6666666666666666,,False,2024-03-14,True,False,False
1710460200000,VAL_REJECTION_LONG,False,1053.699999999997,False,False,False,False,False,False,True,0.016666666666666666,False,False,2024-03-14,,,
1710460200000,VAH_REJECTION_SHORT,False,0.0,False,False,,False,,False,True,0.016666666666666666,,False,2024-03-14,True,True,False
1710460500000,VAL_REJECTION_LONG,False,1077.699999999997,False,False,False,False,False,False,True,0.6333333333333333,False,False,2024-03-14,,,
1710460500000,VAH_REJECTION_SHORT,False,0.0,False,True,,False,,False,True,0.6333333333333333,,False,2024-03-14,True,True,False
1710460800000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,True,True,0.972972972972973,False,False,2024-03-15,,,
1710460800000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.972972972972973,,False,2024-03-15,True,False,False
1710461100000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,False,True,0.34210526315789475,False,False,2024-03-15,,,
1710461100000,VAH_REJECTION_SHORT,False,0.0,True,True,,False,,False,True,0.34210526315789475,,False,2024-03-15,True,True,False
1710461400000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,False,True,0.23076923076923078,False,False,2024-03-15,,,
1710461400000,VAH_REJECTION_SHORT,False,0.0,True,True,,False,,False,True,0.23076923076923078,,False,2024-03-15,True,True,False
1710461700000,VAL_REJECTION_LONG,False,0.0,True,True,True,False,True,True,True,0.625,False,False,2024-03-15,,,
1710461700000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.625,,False,2024-03-15,True,False,False
1710462000000,VAL_REJECTION_LONG,False,0.0,True,False,True,True,True,True,True,0.8048780487804879,False,False,2024-03-15,,,
1710462000000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.8048780487804879,,False,2024-03-15,True,False,False
1710462300000,VAL_REJECTION_LONG,False,0.0,True,False,True,True,True,True,True,0.8571428571428571,False,False,2024-03-15,,,
1710462300000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.8571428571428571,,False,2024-03-15,True,False,False
1710462600000,VAL_REJECTION_LONG,False,0.0,False,True,True,True,True,True,True,0.813953488372093,False,False,2024-03-15,,,
1710462600000,VAH_REJECTION_SHORT,True,101.89999999999418,False,False,,False,,True,True,0.813953488372093,,False,2024-03-15,True,False,False
1710462900000,VAL_REJECTION_LONG,False,0.0,True,False,True,True,True,True,True,0.18181818181818182,False,False,2024-03-15,,,
1710462900000,VAH_REJECTION_SHORT,True,101.79999999998836,True,False,,False,,True,True,0.18181818181818182,,False,2024-03-15,True,True,False
1710463200000,VAL_REJECTION_LONG,False,0.0,True,False,True,True,False,True,True,0.044444444444444446,False,False,2024-03-15,,,
1710463200000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.044444444444444446,,False,2024-03-15,True,True,False
1710463500000,VAL_REJECTION_LONG,False,0.0,True,False,True,True,False,True,True,0.34782608695652173,False,False,2024-03-15,,,
1710463500000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.34782608695652173,,False,2024-03-15,True,True,False
1710463800000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,False,False,True,0.5957446808510638,False,False,2024-03-15,,,
1710463800000,VAH_REJECTION_SHORT,False,0.0,True,True,,False,,False,True,0.5957446808510638,,False,2024-03-15,True,True,False
1710464100000,VAL_REJECTION_LONG,False,0.0,True,True,True,False,True,True,True,0.7083333333333334,False,False,2024-03-15,,,
1710464100000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.7083333333333334,,False,2024-03-15,True,True,False
1710464400000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,True,True,0.5714285714285714,False,False,2024-03-15,,,
1710464400000,VAH_REJECTION_SHORT,False,0.0,True,True,,False,,True,True,0.5714285714285714,,False,2024-03-15,True,False,False
1710464700000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,False,True,0.54,False,False,2024-03-15,,,
1710464700000,VAH_REJECTION_SHORT,False,0.0,True,True,,False,,False,True,0.54,,False,2024-03-15,True,False,False
1710465000000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,False,True,0.9803921568627451,False,False,2024-03-15,,,
1710465000000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,False,True,0.9803921568627451,,False,2024-03-15,True,False,False
1710465300000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,False,True,0.21153846153846154,False,False,2024-03-15,,,
1710465300000,VAH_REJECTION_SHORT,False,0.0,True,True,,False,,False,True,0.21153846153846154,,False,2024-03-15,True,True,False
1710465600000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,True,False,True,0.22641509433962265,False,False,2024-03-15,,,
1710465600000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,False,True,0.22641509433962265,,False,2024-03-15,True,True,False
1710465900000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,False,False,True,0.5,False,False,2024-03-15,,,
1710465900000,VAH_REJECTION_SHORT,False,0.0,True,True,,False,,False,True,0.5,,False,2024-03-15,True,True,False
1710466200000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,False,False,True,0.5636363636363636,False,False,2024-03-15,,,
1710466200000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,False,True,0.5636363636363636,,False,2024-03-15,True,True,False
1710466500000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,False,False,True,0.4642857142857143,False,False,2024-03-15,,,
1710466500000,VAH_REJECTION_SHORT,False,0.0,True,True,,False,,False,True,0.4642857142857143,,False,2024-03-15,True,True,False
1710466800000,VAL_REJECTION_LONG,False,0.0,True,True,True,True,False,False,True,0.19298245614035087,False,False,2024-03-15,,,
1710466800000,VAH_REJECTION_SHORT,False,0.0,True,False,,True,,False,True,0.19298245614035087,,False,2024-03-15,True,True,False
1710467100000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,False,True,True,0.06896551724137931,False,False,2024-03-15,,,
1710467100000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.06896551724137931,,False,2024-03-15,True,True,False
1710467400000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,False,True,True,0.15254237288135594,False,False,2024-03-15,,,
1710467400000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.15254237288135594,,False,2024-03-15,True,True,False
1710467700000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,False,False,True,0.36666666666666664,False,False,2024-03-15,,,
1710467700000,VAH_REJECTION_SHORT,False,0.0,True,True,,False,,False,True,0.36666666666666664,,False,2024-03-15,True,True,False
1710468000000,VAL_REJECTION_LONG,False,0.0,True,True,True,False,False,False,True,0.6166666666666667,False,False,2024-03-15,,,
1710468000000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,False,True,0.6166666666666667,,False,2024-03-15,True,True,False
1710468300000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,False,False,True,0.35,False,False,2024-03-15,,,
1710468300000,VAH_REJECTION_SHORT,False,0.0,True,True,,False,,False,True,0.35,,False,2024-03-15,True,True,False
1710468600000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,False,True,True,0.016666666666666666,False,False,2024-03-15,,,
1710468600000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.016666666666666666,,False,2024-03-15,True,True,False
1710468900000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,False,True,True,0.06666666666666667,False,False,2024-03-15,,,
1710468900000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.06666666666666667,,False,2024-03-15,True,True,False
1710469200000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,False,True,True,0.1,False,False,2024-03-15,,,
1710469200000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.1,,False,2024-03-15,True,True,False
1710469500000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,False,True,True,0.31666666666666665,False,False,2024-03-15,,,
1710469500000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.31666666666666665,,False,2024-03-15,True,True,False
1710469800000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,False,True,True,0.43333333333333335,False,False,2024-03-15,,,
1710469800000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.43333333333333335,,False,2024-03-15,True,True,False
1710470100000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,False,True,True,0.2833333333333333,False,False,2024-03-15,,,
1710470100000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.2833333333333333,,False,2024-03-15,True,True,False
1710470400000,VAL_REJECTION_LONG,False,0.0,True,False,True,False,False,True,True,0.4666666666666667,False,False,2024-03-15,,,
1710470400000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.4666666666666667,,False,2024-03-15,True,True,False
1710470700000,VAL_REJECTION_LONG,True,187.60000000000582,True,True,True,False,False,True,True,0.45,False,False,2024-03-15,,,
1710470700000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.45,,False,2024-03-15,True,True,False
1710471000000,VAL_REJECTION_LONG,False,1171.699999999997,False,False,True,False,False,True,True,0.26666666666666666,False,False,2024-03-15,,,
1710471000000,VAH_REJECTION_SHORT,False,0.0,False,False,,False,,True,True,0.26666666666666666,,False,2024-03-15,True,True,False
1710471300000,VAL_REJECTION_LONG,True,543.3999999999942,True,False,True,False,True,True,True,0.7,False,False,2024-03-15,,,
1710471300000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.7,,False,2024-03-15,True,True,False
1710471600000,VAL_REJECTION_LONG,True,272.0,True,True,True,False,False,True,True,0.6,False,False,2024-03-15,,,
1710471600000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.6,,False,2024-03-15,True,True,False
1710471900000,VAL_REJECTION_LONG,True,244.0,True,False,True,False,False,True,True,0.45,False,False,2024-03-15,,,
1710471900000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,True,True,0.45,,False,2024-03-15,True,True,False
1710472200000,VAL_REJECTION_LONG,True,124.80000000000291,True,True,True,False,True,False,True,0.85,False,False,2024-03-15,,,
1710472200000,VAH_REJECTION_SHORT,False,0.0,True,False,,False,,False,True,0.85,,False,2024-03-15,True,True,False
1710472500000,VAL_REJECTION_LONG,True,57.39999999999418,True,False,True,False,False,False,True,0.3,False,False,2024-03-15,,,
1710472500000,VAH_REJECTION_SHORT,False,0.0,True,True,,False,,False,True,0.3,,False,2024-03-15,True,True,False
1710472800000,VAL_REJECTION_LONG,False,1503.3999999999942,False,False,True,False,False,True,True,0.31666666666666665,False,False,2024-03-15,,,
1710472800000,VAH_REJECTION_SHORT,False,0.0,False,False,,False,,True,True,0.31666666666666665,,False,2024-03-15,True,True,False
1710473100000,VAL_REJECTION_LONG,False,2339.899999999994,False,True,True,True,False,True,True,0.3333333333333333,False,False,2024-03-15,,,
1710473100000,VAH_REJECTION_SHORT,False,0.0,False,False,,False,,True,True,0.3333333333333333,,False,2024-03-15,True,True,False
1710473400000,VAL_REJECTION_LONG,False,1607.8999999999942,False,False,False,False,True,True,True,0.8166666666666667,False,False,2024-03-15,,,
1710473400000,VAH_REJECTION_SHORT,False,0.0,False,False,,False,,True,True,0.8166666666666667,,False,2024-03-15,True,True,False
1710473700000,VAL_REJECTION_LONG,False,1021.1999999999971,False,True,False,False,False,True,True,0.5333333333333333,False,False,2024-03-15,,,
1710473700000,VAH_REJECTION_SHORT,False,0.0,False,False,,False,,True,True,0.5333333333333333,,False,2024-03-15,True,True,False
1710474000000,VAL_REJECTION_LONG,False,846.6000000000058,False,False,False,False,False,False,True,0.45,False,False,2024-03-15,,,
1710474000000,VAH_REJECTION_SHORT,False,0.0,False,False,,False,,False,True,0.45,,False,2024-03-15,True,True,False
1710474300000,VAL_REJECTION_LONG,False,702.8000000000029,False,False,False,False,True,False,True,0.9333333333333333,False,False,2024-03-15,,,
1710474300000,VAH_REJECTION_SHORT,False,0.0,False,False,,False,,False,True,0.9333333333333333,,False,2024-03-15,True,False,False
1710474600000,VAL_REJECTION_LONG,True,474.3000000000029,False,False,False,False,True,False,True,0.26666666666666666,False,False,2024-03-15,,,
1710474600000,VAH_REJECTION_SHORT,False,0.0,False,True,,False,,False,True,0.26666666666666666,,False,2024-03-15,True,True,False
1710474900000,VAL_REJECTION_LONG,False,966.6999999999971,False,False,False,False,False,False,True,0.43333333333333335,False,False,2024-03-15,,,
1710474900000,VAH_REJECTION_SHORT,False,0.0,False,False,,False,,False,True,0.43333333333333335,,False,2024-03-15,True,True,False
1710475200000,VAL_REJECTION_LONG,False,1177.199999999997,False,False,False,False,False,False,True,0.16666666666666666,False,False,2024-03-15,,,
